TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
24300000	20.72	20.73	13299	0.012624999999999997	5.1750000000000004e-05	4037.0833407799405
24310000	20.72	20.73	13305	0.012587500000000001	5.1725000000000004e-05	4038.674364455541
24320000	20.75	20.75	13311	0.012549999999999992	5.17e-05	4040.23615843455
24330000	20.75	20.76	13317	0.012512499999999996	5.1675e-05	4041.7977215329806
24340000	20.78	20.78	13324	0.012474999999999986	5.165e-05	4043.3608115474385
24350000	20.76	20.78	13330	0.01243749999999999	5.1625e-05	4044.9206140557926
24360000	20.76	20.78	13336	0.012399999999999994	5.16e-05	4046.48048077027
24370000	20.74	20.78	13342	0.012362499999999998	5.1575e-05	4048.0422110080717
24380000	20.74	20.78	13348	0.012325000000000003	5.1550000000000006e-05	4049.6019905010858
24390000	20.74	20.78	13354	0.012287499999999993	5.1525e-05	4051.164920473099
24400000	20.72	20.78	13360	0.012249999999999997	5.1500000000000005e-05	4052.723118054867
24410000	20.71	20.78	13366	0.012212499999999987	5.1475000000000004e-05	4054.2851208408674
24420000	20.71	20.78	13372	0.012174999999999991	5.1450000000000004e-05	4055.8455506324767
24430000	20.71	20.78	13378	0.012137499999999996	5.1425e-05	4057.405378039678
24440000	20.69	20.78	13384	0.0121	5.14e-05	4058.9629867315293
24450000	20.69	20.78	13391	0.012062500000000004	5.1375e-05	4060.5268174648286
24460000	20.65	20.78	13397	0.012024999999999994	5.135e-05	4062.088761182626
24470000	20.61	20.78	13403	0.011987499999999998	5.1325e-05	4063.6481596032777
24480000	20.63	20.78	13409	0.011949999999999988	5.130000000000001e-05	4065.2070997953415
24490000	20.62	20.78	13415	0.011912499999999993	5.1275e-05	4066.7690633972484
24500000	20.6	20.78	13421	0.011874999999999997	5.1250000000000006e-05	4068.3303912242254
24510000	20.61	20.78	13427	0.011837499999999987	5.1225e-05	4069.8895951867103
24520000	20.61	20.78	13433	0.011799999999999991	5.1200000000000004e-05	4071.4506088137628
24530000	20.64	20.78	13439	0.011762499999999995	5.1175000000000004e-05	4073.0141254782675
24540000	20.64	20.78	13445	0.011725	5.115e-05	4074.574086368084
24550000	20.66	20.78	13452	0.011687500000000003	5.1125e-05	4076.2283920327823
