TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
1960000	14305.0	14902.0	1273	0.0964	0.0001	156.47848685979844
1970000	14147.0	14902.0	1278	0.0963625	0.0001	157.3660506327947
1980000	14058.0	14902.0	1281	0.09632500000000001	0.0001	158.2538145303726
1990000	14051.0	14902.0	1285	0.0962875	0.0001	159.14106312990188
2000000	13855.0	14902.0	1289	0.09625	0.0001	160.03149188756942
2010000	13807.0	14902.0	1293	0.0962125	0.0001	160.91971979935963
2020000	13777.0	14902.0	1297	0.09617500000000001	0.0001	161.80814233223597
2030000	13923.0	14902.0	1300	0.0961375	0.0001	162.69826020002364
2040000	13927.0	14902.0	1303	0.0961	0.0001	163.58734294573466
2050000	13983.0	14902.0	1307	0.09606250000000001	0.0001	164.47450215419133
2060000	13909.0	14902.0	1311	0.096025	0.0001	165.3643483042717
2070000	13908.0	14902.0	1314	0.0959875	0.0001	166.25421801010768
2080000	13703.0	14902.0	1319	0.09595000000000001	0.0001	167.14188423951467
2090000	13825.0	14902.0	1322	0.09591250000000001	0.0001	168.02687863906223
2100000	14042.0	14902.0	1325	0.095875	0.0001	168.9143797715505
2110000	14231.0	14902.0	1329	0.0958375	0.0001	169.80395479599636
2120000	14309.0	14902.0	1332	0.09580000000000001	0.0001	170.68976567983628
2130000	14462.0	14902.0	1335	0.0957625	0.0001	171.57725849548976
2140000	14384.0	14902.0	1338	0.095725	0.0001	172.4630317489306
2150000	14432.0	14902.0	1342	0.09568750000000001	0.0001	173.3512208898862
2160000	14481.0	14902.0	1346	0.09565	0.0001	174.23838271697363
2170000	14495.0	14902.0	1349	0.0956125	0.0001	175.1248352209727
2180000	14694.0	14902.0	1352	0.09557500000000001	0.0001	176.01235874493918
2190000	14701.0	14902.0	1357	0.09553750000000001	0.0001	176.89808439413707
2200000	14755.0	14902.0	1360	0.0955	0.0001	177.78405073483785
2210000	14778.0	14902.0	1364	0.0954625	0.0001	178.67278133233387
2220000	14936.0	14936.0	1368	0.09542500000000001	0.0001	179.5594901839892
2230000	15004.0	15048.0	1372	0.0953875	0.0001	180.4458992044131
2240000	15156.0	15156.0	1376	0.09535	0.0001	181.33165191411973
2250000	15233.0	15233.0	1380	0.09531250000000001	0.0001	182.21704036394755
2260000	15204.0	15233.0	1384	0.095275	0.0001	183.10387368599575
2270000	15363.0	15363.0	1388	0.0952375	0.0001	183.9907898783684
2280000	15370.0	15428.0	1392	0.0952	0.0001	184.87618898153306
2290000	15621.0	15621.0	1395	0.09516250000000001	0.0001	185.76356629530588
2300000	15561.0	15675.0	1399	0.095125	0.0001	186.64918531576794
2310000	15477.0	15675.0	1403	0.0950875	0.0001	187.53563713232677
2320000	15465.0	15675.0	1406	0.09505000000000001	0.0001	188.42035109202067
2330000	15410.0	15675.0	1411	0.0950125	0.0001	189.3082924803098
2340000	15350.0	15675.0	1415	0.094975	0.0001	190.19396239121755
2350000	15315.0	15675.0	1419	0.09493750000000001	0.0001	191.07883276939393
2360000	15091.0	15675.0	1423	0.09490000000000001	0.0001	191.96445260445276
2370000	15035.0	15675.0	1427	0.0948625	0.0001	192.85053714911143
