TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
2650000	2261.5	2388.5	5769	0.09381250000000001	0.0001	193.16069831848145
2660000	2240.0	2388.5	5782	0.09377500000000001	0.0001	194.31127015749612
2670000	2297.0	2388.5	5794	0.0937375	0.0001	195.49030565420787
2680000	2291.5	2388.5	5806	0.0937	0.0001	196.61824123064676
2690000	2281.5	2388.5	5819	0.09366250000000001	0.0001	197.7453874071439
2700000	2219.5	2388.5	5833	0.093625	0.0001	198.92219409147899
2710000	2249.5	2388.5	5845	0.0935875	0.0001	200.06379052003226
2720000	2257.5	2388.5	5858	0.09355000000000001	0.0001	201.23684431314467
2730000	2247.5	2388.5	5870	0.0935125	0.0001	202.39851790269216
2740000	2220.5	2388.5	5884	0.093475	0.0001	203.59124215841294
2750000	2236.0	2388.5	5893	0.0934375	0.0001	204.75133539040883
2760000	2259.0	2388.5	5906	0.09340000000000001	0.0001	205.92913803259532
2770000	2263.5	2388.5	5917	0.0933625	0.0001	207.11411538124085
2780000	2245.5	2388.5	5930	0.093325	0.0001	208.31432379881542
2790000	2251.5	2388.5	5944	0.09328750000000001	0.0001	209.49982544183732
2800000	2262.0	2388.5	5956	0.09325	0.0001	210.63974403937658
2810000	2260.5	2388.5	5969	0.0932125	0.0001	211.8111653049787
2820000	2309.0	2388.5	5981	0.09317500000000001	0.0001	212.99199035167695
2830000	2289.0	2388.5	5993	0.09313750000000001	0.0001	214.15082901716232
2840000	2295.0	2388.5	6004	0.0931	0.0001	215.3638792594274
2850000	2304.0	2388.5	6016	0.0930625	0.0001	216.52928640445074
2860000	2378.0	2388.5	6026	0.09302500000000001	0.0001	217.6588731765747
2870000	2386.5	2409.0	6038	0.0929875	0.0001	218.7874519586563
2880000	2437.5	2440.5	6049	0.09295	0.0001	219.93966156244278
2890000	2455.0	2455.0	6061	0.09291250000000001	0.0001	221.1014909307162
2900000	2441.5	2473.5	6074	0.092875	0.0001	222.27023347218832
2910000	2440.0	2473.5	6085	0.0928375	0.0001	223.42067099809645
2920000	2475.5	2484.5	6095	0.09280000000000001	0.0001	224.57473788658777
2930000	2469.0	2487.0	6108	0.0927625	0.0001	225.7339605808258
2940000	2475.0	2506.5	6118	0.092725	0.0001	226.8825015703837
2950000	2412.0	2506.5	6131	0.0926875	0.0001	228.04180578390756
2960000	2460.0	2506.5	6142	0.09265000000000001	0.0001	229.19191420873005
2970000	2448.5	2506.5	6153	0.0926125	0.0001	230.36594994862875
2980000	2522.0	2522.0	6164	0.092575	0.0001	231.56559015512465
2990000	2535.5	2547.0	6176	0.09253750000000001	0.0001	232.70858396689098
3000000	2503.0	2547.0	6187	0.0925	0.0001	233.86612428824108
3010000	2508.0	2547.0	6199	0.0924625	0.0001	235.04933613141378
3020000	2511.5	2547.0	6211	0.09242500000000001	0.0001	236.17934397856394
3030000	2485.0	2547.0	6222	0.09238750000000001	0.0001	237.332603208224
3040000	2436.0	2547.0	6236	0.09235	0.0001	238.49941809972128
3050000	2462.5	2547.0	6247	0.0923125	0.0001	239.68514705896376
3060000	2428.0	2547.0	6258	0.09227500000000001	0.0001	240.86036537885667
3070000	2414.5	2547.0	6270	0.0922375	0.0001	242.01739657322565
3080000	2376.5	2547.0	6283	0.0922	0.0001	243.18427548011144
3090000	2399.5	2547.0	6294	0.09216250000000001	0.0001	244.36837141513826
3100000	2404.5	2547.0	6307	0.09212500000000001	0.0001	245.5529592315356
3110000	2392.5	2547.0	6319	0.0920875	0.0001	246.67948339382806
3120000	2467.5	2547.0	6329	0.09205	0.0001	247.84518574476243
3130000	2442.0	2547.0	6342	0.09201250000000001	0.0001	249.0064831018448
3140000	2413.5	2547.0	6352	0.091975	0.0001	250.1951078693072
3150000	2440.5	2547.0	6365	0.0919375	0.0001	251.3530221859614
3160000	2417.5	2547.0	6377	0.09190000000000001	0.0001	252.4918074051539
3170000	2387.0	2547.0	6390	0.0918625	0.0001	253.64120744466783
3180000	2386.5	2547.0	6402	0.091825	0.0001	254.78215897480646
3190000	2373.0	2547.0	6414	0.09178750000000001	0.0001	255.92753884394963
3200000	2324.5	2547.0	6426	0.09175	0.0001	257.04757133324944
3210000	2369.0	2547.0	6438	0.0917125	0.0001	258.2278064529101
3220000	2386.0	2547.0	6448	0.091675	0.0001	259.35266286532084
3230000	2333.0	2547.0	6461	0.09163750000000001	0.0001	260.4895127058029
3240000	2361.5	2547.0	6471	0.0916	0.0001	261.6402340332667
3250000	2378.0	2547.0	6483	0.0915625	0.0001	262.7563576896985
3260000	2409.5	2547.0	6495	0.09152500000000001	0.0001	263.9010164141655
3270000	2475.0	2547.0	6506	0.0914875	0.0001	265.0683828473091
3280000	2425.5	2547.0	6519	0.09145	0.0001	266.2358447472254
3290000	2417.5	2547.0	6531	0.09141250000000001	0.0001	267.37076043287914
3300000	2383.0	2547.0	6543	0.091375	0.0001	268.5197871963183
3310000	2430.0	2547.0	6552	0.0913375	0.0001	269.64447322289146
3320000	2433.0	2547.0	6564	0.0913	0.0001	270.854203693072
3330000	2453.5	2547.0	6574	0.09126250000000001	0.0001	272.00940387248994
3340000	2422.0	2547.0	6587	0.091225	0.0001	273.15114892721175
3350000	2433.5	2547.0	6599	0.0911875	0.0001	274.3056316455205
3360000	2419.5	2547.0	6610	0.09115000000000001	0.0001	275.4840225656827
3370000	2439.5	2547.0	6622	0.0911125	0.0001	276.6450251976649
3380000	2496.5	2547.0	6633	0.091075	0.0001	277.7927577853203
3390000	2501.0	2547.0	6645	0.09103750000000001	0.0001	278.93458757400515
3400000	2414.0	2547.0	6657	0.091	0.0001	280.09239269892373
3410000	2408.5	2547.0	6669	0.0909625	0.0001	281.26215425729754
3420000	2410.5	2547.0	6681	0.090925	0.0001	282.4064120610555
3430000	2430.0	2547.0	6693	0.09088750000000001	0.0001	283.53047720988593
3440000	2461.5	2547.0	6704	0.09085	0.0001	284.71845946709317
3450000	2447.0	2547.0	6716	0.0908125	0.0001	285.88960019350054
3460000	2507.0	2547.0	6726	0.09077500000000001	0.0001	287.05637965202334
3470000	2477.0	2547.0	6738	0.0907375	0.0001	288.21044194698334
3480000	2487.0	2547.0	6749	0.0907	0.0001	289.36273637215294
3490000	2552.0	2552.0	6759	0.09066250000000001	0.0001	290.53083193302155
3500000	2525.5	2564.5	6773	0.09062500000000001	0.0001	291.70565069119135
3510000	2549.5	2564.5	6783	0.0905875	0.0001	292.8616715033849
3520000	2581.0	2591.5	6795	0.09055	0.0001	294.00182833274204
3530000	2586.5	2594.0	6806	0.09051250000000001	0.0001	295.1375738064448
3540000	2535.5	2635.5	6819	0.090475	0.0001	296.303225338459
3550000	2543.5	2635.5	6830	0.0904375	0.0001	297.44761787255607
3560000	2577.5	2635.5	6840	0.09040000000000001	0.0001	298.59780400594076
3570000	2558.5	2635.5	6851	0.0903625	0.0001	299.73598951101303
3580000	2561.0	2635.5	6862	0.090325	0.0001	300.9525998592377
3590000	2594.5	2635.5	6874	0.0902875	0.0001	302.0849065144857
3600000	2588.0	2635.5	6884	0.09025	0.0001	303.25729955037434
3610000	2605.5	2635.5	6896	0.0902125	0.0001	304.41551282008487
3620000	2560.5	2635.5	6907	0.090175	0.0001	305.5571510910988
3630000	2633.0	2638.0	6919	0.09013750000000001	0.0001	306.7185243725777
3640000	2642.0	2647.5	6930	0.0901	0.0001	307.89860482613244
3650000	2613.0	2661.0	6941	0.0900625	0.0001	309.03244421084725
3660000	2630.5	2661.0	6953	0.09002500000000001	0.0001	310.1776826341947
3670000	2606.5	2661.0	6963	0.0899875	0.0001	311.39629772106804
3680000	2596.0	2661.0	6975	0.08995	0.0001	312.54892238775886
3690000	2561.5	2661.0	6986	0.0899125	0.0001	313.7140857696533
3700000	2566.5	2661.0	6998	0.08987500000000001	0.0001	314.8528614560763
3710000	2565.0	2661.0	7010	0.0898375	0.0001	316.0889582912127
3720000	2496.5	2661.0	7023	0.0898	0.0001	317.1893055756887
3730000	2421.0	2661.0	7036	0.08976250000000001	0.0001	318.30345607995986
3740000	2481.0	2661.0	7046	0.089725	0.0001	319.4581964969635
3750000	2445.0	2661.0	7058	0.0896875	0.0001	320.6087844053904
3760000	2456.5	2661.0	7069	0.08965000000000001	0.0001	321.7532033999761
3770000	2491.0	2661.0	7079	0.08961250000000001	0.0001	322.9293983459473
3780000	2553.5	2661.0	7090	0.089575	0.0001	324.0746441324552
3790000	2554.0	2661.0	7101	0.0895375	0.0001	325.22482146422067
3800000	2584.5	2661.0	7111	0.08950000000000001	0.0001	326.3297883828481
3810000	2633.0	2661.0	7122	0.0894625	0.0001	327.4752077182134
3820000	2691.5	2695.5	7132	0.089425	0.0001	328.508106136322
3830000	2740.0	2740.0	7142	0.08938750000000001	0.0001	329.17026973168055
3840000	2675.0	2740.0	7154	0.08935	0.0001	329.83875564734143
3850000	2673.5	2740.0	7165	0.0893125	0.0001	330.54569834073385
3860000	2675.5	2740.0	7176	0.08927500000000001	0.0001	331.26483617226285
3870000	2674.0	2740.0	7187	0.0892375	0.0001	331.95165506601336
3880000	2693.0	2740.0	7197	0.0892	0.0001	332.6486185391744
3890000	2592.5	2740.0	7211	0.0891625	0.0001	333.34313386678696
3900000	2603.0	2740.0	7223	0.08912500000000001	0.0001	334.0374021132787
